,id,label,kfold
13398,48645,1,1
13399,49340,2,1
13400,27544,0,1
13401,17836,2,1
13402,344,9,1
13403,21764,6,1
13404,37702,9,1
13405,24385,6,1
13406,21714,3,1
13407,18048,7,1
13408,31905,2,1
13409,26896,5,1
13410,39818,1,1
13411,51158,8,1
13412,50150,1,1
13413,16935,7,1
13414,18809,7,1
13415,11347,6,1
13416,3795,7,1
13417,1458,1,1
13418,37092,0,1
13419,57126,4,1
13420,21567,7,1
13421,4623,1,1
13422,6231,2,1
13423,28092,9,1
13424,4845,5,1
13425,59772,4,1
13426,28504,5,1
13427,14170,8,1
13428,52588,7,1
13429,18736,7,1
13430,22342,7,1
13431,16381,1,1
13432,30912,7,1
13433,49631,5,1
13434,17193,8,1
13435,33416,1,1
13436,33258,6,1
13437,51194,9,1
13438,50682,1,1
13439,50467,9,1
13440,55161,5,1
13441,8746,8,1
13442,7518,9,1
13443,31735,3,1
13444,23801,4,1
13445,46342,1,1
13446,34988,4,1
13447,36517,1,1
13448,14624,3,1
13449,1796,0,1
13450,52285,8,1
13451,51312,4,1
13452,6361,7,1
13453,11438,2,1
13454,19939,2,1
13455,14142,9,1
13456,6350,3,1
13457,54828,5,1
13458,20489,6,1
13459,45680,7,1
13460,3612,0,1
13461,31330,7,1
13462,13061,2,1
13463,816,6,1
13464,27421,5,1
13465,50750,0,1
13466,54514,0,1
13467,36348,9,1
13468,20650,4,1
13469,33034,6,1
13470,6224,7,1
13471,47543,5,1
13472,38172,6,1
13473,45174,9,1
13474,44599,0,1
13475,50046,7,1
13476,55141,4,1
13477,53471,1,1
13478,13040,5,1
13479,18010,2,1
13480,26163,5,1
13481,4291,1,1
13482,42304,4,1
13483,55354,0,1
13484,16573,5,1
13485,6465,2,1
13486,58516,6,1
13487,16338,4,1
13488,39785,1,1
13489,54513,2,1
13490,32778,0,1
13491,22108,9,1
13492,26244,8,1
13493,58853,3,1
13494,43282,9,1
13495,6079,2,1
13496,59850,5,1
13497,32923,5,1
13498,33834,7,1
13499,49077,3,1
13500,36592,3,1
13501,11570,3,1
13502,53638,5,1
13503,30950,6,1
13504,18283,4,1
13505,59376,4,1
13506,18376,6,1
13507,36637,6,1
13508,36962,4,1
13509,27656,5,1
13510,35828,6,1
13511,56265,3,1
13512,2906,1,1
13513,9811,8,1
13514,48730,4,1
13515,41939,1,1
13516,21544,2,1
13517,17596,8,1
13518,36330,5,1
13519,1945,1,1
13520,59146,6,1
13521,59522,4,1
13522,11220,7,1
13523,45509,3,1
13524,57231,5,1
13525,17351,1,1
13526,47883,2,1
13527,4296,7,1
13528,25145,3,1
13529,30731,1,1
13530,58917,6,1
13531,13253,5,1
13532,8807,6,1
13533,6250,7,1
13534,18400,1,1
13535,40587,5,1
13536,19414,4,1
13537,14969,7,1
13538,52106,5,1
13539,39333,9,1
13540,47623,2,1
13541,26275,9,1
13542,23601,0,1
13543,46315,9,1
13544,20999,4,1
13545,10743,3,1
13546,27602,5,1
13547,791,8,1
13548,22083,2,1
13549,19145,1,1
13550,46941,5,1
13551,4988,3,1
13552,44297,7,1
13553,23998,9,1
13554,23933,4,1
13555,53905,4,1
13556,58544,3,1
13557,33732,0,1
13558,40686,2,1
13559,14686,3,1
13560,48672,7,1
13561,22779,5,1
13562,46885,9,1
13563,59888,9,1
13564,12949,1,1
13565,39518,2,1
13566,27072,8,1
13567,43991,3,1
13568,50173,5,1
13569,6807,6,1
13570,41728,1,1
13571,17123,2,1
13572,15020,1,1
13573,22665,6,1
13574,38331,8,1
13575,8023,5,1
13576,3434,0,1
13577,31805,3,1
13578,31833,9,1
13579,1107,0,1
13580,57121,8,1
13581,44875,8,1
13582,6824,7,1
13583,4882,6,1
13584,28360,5,1
13585,8821,3,1
13586,6179,0,1
13587,47113,2,1
13588,54783,0,1
13589,35947,2,1
13590,2146,3,1
13591,46703,0,1
13592,45967,7,1
13593,11472,5,1
13594,28336,2,1
13595,21051,1,1
13596,28196,1,1
13597,49958,7,1
13598,23791,9,1
13599,27627,5,1
13600,46702,3,1
13601,28574,9,1
13602,10783,1,1
13603,52833,6,1
13604,26670,6,1
13605,48106,8,1
13606,48532,0,1
13607,41678,4,1
13608,23730,3,1
13609,55086,7,1
13610,16880,8,1
13611,35041,5,1
13612,52547,2,1
13613,21965,8,1
13614,56323,9,1
13615,5165,9,1
13616,49454,2,1
13617,1675,3,1
13618,31679,1,1
13619,57166,3,1
13620,40580,2,1
13621,28009,7,1
13622,26491,8,1
13623,4707,4,1
13624,2585,2,1
13625,6835,7,1
13626,29368,0,1
13627,32645,7,1
13628,39480,9,1
13629,40560,6,1
13630,59654,5,1
13631,33648,1,1
13632,27960,3,1
13633,41417,2,1
13634,30335,1,1
13635,24493,4,1
13636,56830,6,1
13637,51557,7,1
13638,28978,6,1
13639,57457,3,1
13640,39442,8,1
13641,54704,3,1
13642,52284,5,1
13643,59372,0,1
13644,22138,4,1
13645,349,7,1
13646,46016,7,1
13647,4277,9,1
13648,41027,0,1
13649,5121,6,1
13650,6017,8,1
13651,42702,1,1
13652,17201,5,1
13653,21913,8,1
13654,1034,2,1
13655,233,2,1
13656,27401,0,1
13657,35839,7,1
13658,10823,1,1
13659,30052,4,1
13660,24076,4,1
13661,59368,5,1
13662,38092,8,1
13663,579,5,1
13664,42822,4,1
13665,27971,7,1
13666,54469,8,1
13667,33587,3,1
13668,1331,1,1
13669,33018,8,1
13670,57560,7,1
13671,59798,3,1
13672,4293,2,1
13673,15056,8,1
13674,25297,6,1
13675,43412,5,1
13676,14644,0,1
13677,52006,2,1
13678,11034,3,1
13679,630,6,1
13680,53278,4,1
13681,56123,1,1
13682,12830,4,1
13683,5042,8,1
13684,51421,3,1
13685,43396,6,1
13686,16171,3,1
13687,41647,0,1
13688,51377,1,1
13689,34186,6,1
13690,56769,7,1
13691,9378,1,1
13692,51518,6,1
13693,14981,4,1
13694,50169,9,1
13695,6367,0,1
13696,15291,0,1
13697,41659,6,1
13698,36022,0,1
13699,30687,6,1
13700,8410,6,1
13701,7003,0,1
13702,56020,1,1
13703,38949,0,1
13704,5172,9,1
13705,13497,0,1
13706,20777,5,1
13707,18144,6,1
13708,38200,0,1
13709,37281,8,1
13710,58004,9,1
13711,42232,5,1
13712,55331,8,1
13713,18666,9,1
13714,19110,3,1
13715,28957,3,1
13716,5382,5,1
13717,10822,5,1
13718,14061,1,1
13719,53101,0,1
13720,53088,2,1
13721,49957,5,1
13722,24202,5,1
13723,41220,4,1
13724,5545,2,1
13725,2635,6,1
13726,30334,9,1
13727,21100,6,1
13728,41611,8,1
13729,33669,0,1
13730,58971,3,1
13731,26448,3,1
13732,27143,3,1
13733,44480,5,1
13734,18415,9,1
13735,47972,5,1
13736,39982,3,1
13737,43073,4,1
13738,4222,9,1
13739,40367,6,1
13740,15669,1,1
13741,5170,8,1
13742,13553,4,1
13743,7525,7,1
13744,26812,1,1
13745,9253,3,1
13746,10870,4,1
13747,13868,4,1
13748,22826,7,1
13749,11893,4,1
13750,23293,0,1
13751,33404,5,1
13752,48370,6,1
13753,827,9,1
13754,22877,0,1
13755,46779,7,1
13756,25353,4,1
13757,17249,6,1
13758,26434,2,1
13759,47767,2,1
13760,38280,5,1
13761,18670,6,1
13762,31154,0,1
13763,33392,0,1
13764,1396,9,1
13765,56978,8,1
13766,8402,1,1
13767,59889,5,1
13768,21190,8,1
13769,8869,4,1
13770,55925,4,1
13771,24878,7,1
13772,44104,9,1
13773,50205,0,1
13774,21877,3,1
13775,55798,6,1
13776,4110,6,1
13777,33186,3,1
13778,3151,7,1
13779,23250,0,1
13780,16125,3,1
13781,56436,0,1
13782,18674,8,1
13783,52871,3,1
13784,25281,2,1
13785,32865,4,1
13786,8763,0,1
13787,24738,1,1
13788,59531,6,1
13789,47576,1,1
13790,25062,7,1
13791,19597,9,1
13792,37524,3,1
13793,46864,8,1
13794,59006,9,1
13795,35723,3,1
13796,31620,6,1
13797,28829,6,1
13798,57250,1,1
13799,58974,7,1
13800,51331,0,1
13801,9826,2,1
13802,37515,2,1
13803,24568,7,1
13804,36252,5,1
13805,44026,9,1
13806,24651,3,1
13807,26796,6,1
13808,3031,5,1
13809,53641,5,1
13810,44634,5,1
13811,10390,3,1
13812,116,9,1
13813,5356,4,1
13814,25660,4,1
13815,39548,4,1
13816,5405,6,1
13817,11987,7,1
13818,44105,4,1
13819,46254,1,1
13820,45507,4,1
13821,44408,3,1
13822,14317,9,1
13823,19866,3,1
13824,57013,5,1
13825,53018,1,1
13826,19904,7,1
13827,34355,0,1
13828,52447,9,1
13829,34834,9,1
13830,17039,2,1
13831,3739,4,1
13832,23309,7,1
13833,6832,0,1
13834,14001,1,1
13835,5568,7,1
13836,21502,2,1
13837,32732,9,1
13838,38483,0,1
13839,14295,2,1
13840,14401,3,1
13841,18575,6,1
13842,32325,6,1
13843,30114,6,1
13844,21333,7,1
13845,39906,0,1
13846,10266,1,1
13847,35544,7,1
13848,37026,9,1
13849,47890,2,1
13850,49217,8,1
13851,34612,1,1
13852,19478,4,1
13853,36716,3,1
13854,32756,1,1
13855,29702,8,1
13856,51134,8,1
13857,447,1,1
13858,26668,7,1
13859,5907,2,1
13860,40810,7,1
13861,686,7,1
13862,25300,7,1
13863,56609,0,1
13864,3647,2,1
13865,20813,4,1
13866,27244,6,1
13867,46135,8,1
13868,59681,0,1
13869,51253,9,1
13870,36388,1,1
13871,33105,1,1
13872,42203,3,1
13873,34345,0,1
13874,45721,0,1
13875,5994,1,1
13876,17203,4,1
13877,47694,6,1
13878,57068,0,1
13879,9420,3,1
13880,35417,7,1
13881,57634,0,1
13882,10077,7,1
13883,58907,7,1
13884,21998,3,1
13885,19130,5,1
13886,33237,0,1
13887,26594,9,1
13888,855,4,1
13889,38453,8,1
13890,2952,0,1
13891,17286,1,1
13892,20254,9,1
13893,19724,1,1
13894,55485,3,1
13895,26388,1,1
13896,27871,1,1
13897,29776,6,1
13898,51866,0,1
13899,27177,8,1
13900,2195,0,1
13901,20391,0,1
13902,46299,8,1
13903,46408,2,1
13904,16675,2,1
13905,42542,9,1
13906,8649,5,1
13907,6847,0,1
13908,5504,7,1
13909,49962,2,1
13910,37490,4,1
13911,28200,2,1
13912,40618,3,1
13913,39893,6,1
13914,43667,9,1
13915,17345,8,1
13916,58215,2,1
13917,53128,8,1
13918,35251,8,1
13919,55812,4,1
13920,52962,5,1
13921,47404,6,1
13922,20198,8,1
13923,1631,3,1
13924,21073,2,1
13925,22571,5,1
13926,26322,7,1
13927,35116,1,1
13928,2510,2,1
13929,839,7,1
13930,53023,7,1
13931,37506,0,1
13932,40106,8,1
13933,36296,4,1
13934,6763,0,1
13935,33846,4,1
13936,37243,2,1
13937,22642,1,1
13938,17017,7,1
13939,58819,0,1
13940,52516,6,1
13941,11343,4,1
13942,28052,2,1
13943,17854,1,1
13944,45259,2,1
13945,54866,2,1
13946,19948,8,1
13947,46420,6,1
13948,25528,9,1
13949,57461,5,1
13950,10388,7,1
13951,13062,8,1
13952,23282,8,1
13953,41239,9,1
13954,11168,7,1
13955,43409,5,1
13956,52024,4,1
13957,21344,9,1
13958,17657,6,1
13959,23934,2,1
13960,7560,4,1
13961,1846,7,1
13962,26647,1,1
13963,37183,0,1
13964,29490,0,1
13965,22531,4,1
13966,18769,5,1
13967,46079,3,1
13968,606,4,1
13969,1775,0,1
13970,120,2,1
13971,45600,7,1
13972,8692,6,1
13973,3581,8,1
13974,40270,9,1
13975,34634,0,1
13976,3197,1,1
13977,2865,7,1
13978,32647,4,1
13979,47540,9,1
13980,8663,3,1
13981,46547,1,1
13982,57934,4,1
13983,11378,4,1
13984,9928,6,1
13985,23842,0,1
13986,17016,5,1
13987,51585,0,1
13988,57828,7,1
13989,52059,3,1
13990,31951,4,1
13991,25668,4,1
13992,26903,0,1
13993,17961,7,1
13994,41398,2,1
13995,13676,3,1
13996,53484,1,1
13997,21842,9,1
13998,35229,4,1
13999,20304,7,1
14000,29110,9,1
14001,10122,2,1
14002,28227,4,1
14003,50354,0,1
14004,28847,6,1
14005,19263,3,1
14006,51126,7,1
14007,39783,4,1
14008,40917,6,1
14009,26264,4,1
14010,49651,6,1
14011,58299,7,1
14012,37107,7,1
14013,41008,9,1
14014,23372,0,1
14015,53425,1,1
14016,21475,8,1
14017,42165,9,1
14018,2888,4,1
14019,9282,4,1
14020,44960,4,1
14021,18875,5,1
14022,31448,4,1
14023,16796,6,1
14024,57729,9,1
14025,41284,2,1
14026,10586,5,1
14027,46663,2,1
14028,22417,3,1
14029,14174,2,1
14030,59826,2,1
14031,38605,0,1
14032,54278,7,1
14033,941,1,1
14034,2455,7,1
14035,15671,7,1
14036,52345,2,1
14037,34378,7,1
14038,58104,2,1
14039,43115,6,1
14040,35351,7,1
14041,7454,1,1
14042,31242,5,1
14043,35155,3,1
14044,34042,8,1
14045,5200,8,1
14046,47006,6,1
14047,22726,2,1
14048,38580,3,1
14049,9925,8,1
14050,17348,8,1
14051,26348,2,1
14052,19793,3,1
14053,5662,0,1
14054,41908,1,1
14055,54025,2,1
14056,56688,1,1
14057,17233,8,1
14058,4592,7,1
14059,56357,8,1
14060,14222,9,1
14061,42323,2,1
14062,61,4,1
14063,59901,0,1
14064,36433,1,1
14065,37113,0,1
14066,14946,5,1
14067,51903,3,1
14068,57521,1,1
14069,23137,5,1
14070,409,9,1
14071,35975,5,1
14072,1808,4,1
14073,55256,8,1
14074,58203,1,1
14075,39436,5,1
14076,32612,1,1
14077,58985,1,1
14078,58140,7,1
14079,46544,5,1
14080,34786,9,1
14081,12217,0,1
14082,54186,7,1
14083,16443,4,1
14084,34417,8,1
14085,54665,8,1
14086,26713,0,1
14087,33472,9,1
14088,7094,9,1
14089,35331,2,1
14090,22519,7,1
14091,27142,1,1
14092,32877,7,1
14093,45744,7,1
14094,20934,0,1
14095,1143,2,1
14096,41742,3,1
14097,57628,2,1
14098,12764,0,1
14099,33306,4,1
14100,55702,9,1
14101,38656,5,1
14102,58893,8,1
14103,11605,0,1
14104,59973,9,1
14105,14183,5,1
14106,7852,7,1
14107,51131,2,1
14108,3171,3,1
14109,51574,9,1
14110,48906,8,1
14111,21270,4,1
14112,54738,9,1
14113,24725,5,1
14114,17480,2,1
14115,9682,2,1
14116,48469,5,1
14117,46653,0,1
14118,39368,4,1
14119,7468,9,1
14120,28751,8,1
14121,23001,2,1
14122,6750,3,1
14123,13192,7,1
14124,28808,9,1
14125,51794,5,1
14126,21955,6,1
14127,9801,5,1
14128,13053,7,1
14129,41416,8,1
14130,32552,9,1
14131,46747,1,1
14132,56048,1,1
14133,3460,3,1
14134,59921,3,1
14135,38894,3,1
14136,29088,1,1
14137,6845,7,1
14138,7916,2,1
14139,57613,1,1
14140,23344,3,1
14141,29194,8,1
14142,7439,8,1
14143,48178,2,1
14144,31294,6,1
14145,59017,0,1
14146,57295,9,1
14147,30991,5,1
14148,53672,8,1
14149,36710,8,1
14150,57509,2,1
14151,40628,9,1
14152,44117,7,1
14153,38208,2,1
14154,3021,0,1
14155,43630,2,1
14156,22845,5,1
14157,43341,7,1
14158,54381,5,1
14159,50986,2,1
14160,22938,0,1
14161,37725,1,1
14162,54999,0,1
14163,43855,5,1
14164,56955,1,1
14165,43696,5,1
14166,21476,1,1
14167,7584,3,1
14168,35327,0,1
14169,12870,4,1
14170,26650,6,1
14171,16196,2,1
14172,10337,7,1
14173,19314,2,1
14174,17366,5,1
14175,33748,5,1
14176,54582,4,1
14177,12065,7,1
14178,14554,9,1
14179,3929,0,1
14180,36392,9,1
14181,58744,4,1
14182,46177,6,1
14183,34960,6,1
14184,59569,3,1
14185,6965,7,1
14186,9681,7,1
14187,41587,5,1
14188,8857,4,1
14189,33852,4,1
14190,15557,1,1
14191,20089,8,1
14192,16320,2,1
14193,48491,6,1
14194,22295,4,1
14195,2206,4,1
14196,48461,1,1
14197,21484,5,1
14198,15609,9,1
14199,59091,5,1
14200,59248,1,1
14201,35751,8,1
14202,58770,6,1
14203,19153,7,1
14204,25630,3,1
14205,54933,6,1
14206,34572,4,1
14207,38093,4,1
14208,34126,9,1
14209,6115,7,1
14210,47633,7,1
14211,22019,2,1
14212,40972,5,1
14213,14773,0,1
14214,14165,0,1
14215,51193,7,1
14216,38902,5,1
14217,41956,1,1
14218,29867,7,1
14219,54359,4,1
14220,10598,5,1
14221,3633,7,1
14222,28581,8,1
14223,38573,0,1
14224,20438,1,1
14225,26198,5,1
14226,29496,2,1
14227,45666,1,1
14228,37309,3,1
14229,55768,1,1
14230,35955,6,1
14231,47877,6,1
14232,22060,8,1
14233,58731,5,1
14234,11499,9,1
14235,46014,0,1
14236,34198,6,1
14237,1709,0,1
14238,32502,8,1
14239,4036,8,1
14240,59375,3,1
14241,59492,5,1
14242,57440,1,1
14243,53832,7,1
14244,47745,9,1
14245,37021,3,1
14246,57137,7,1
14247,2233,3,1
14248,15621,0,1
14249,22370,1,1
14250,53399,0,1
14251,9889,9,1
14252,50364,3,1
14253,34616,9,1
14254,36827,9,1
14255,2222,4,1
14256,6735,5,1
14257,37316,8,1
14258,14431,3,1
14259,14960,6,1
14260,38794,7,1
14261,8902,9,1
14262,10151,8,1
14263,21696,6,1
14264,38797,3,1
14265,40114,7,1
14266,18222,0,1
14267,12037,8,1
14268,9532,9,1
14269,21895,5,1
14270,46664,1,1
14271,22756,5,1
14272,33228,0,1
14273,25930,5,1
14274,45393,5,1
14275,24025,7,1
14276,38357,1,1
14277,9647,5,1
14278,30758,9,1
14279,44511,1,1
14280,21075,3,1
14281,13048,7,1
14282,15610,8,1
14283,31733,9,1
14284,34166,1,1
14285,30012,5,1
14286,43387,0,1
14287,21850,5,1
14288,29013,3,1
14289,56454,0,1
14290,22637,0,1
14291,32166,8,1
14292,20833,3,1
14293,5329,6,1
14294,37459,8,1
14295,42461,7,1
14296,40601,4,1
14297,39946,5,1
14298,3693,0,1
14299,1393,6,1
14300,12648,8,1
14301,37871,7,1
14302,2760,3,1
14303,7547,7,1
14304,31400,9,1
14305,22749,0,1
14306,1467,5,1
14307,43575,2,1
14308,36560,0,1
14309,55859,9,1
14310,16094,4,1
14311,21391,1,1
14312,46746,0,1
14313,13657,1,1
14314,5260,6,1
14315,38887,9,1
14316,8952,2,1
14317,27900,0,1
14318,8904,1,1
14319,25012,8,1
14320,2265,8,1
14321,45868,2,1
14322,39797,1,1
14323,21600,0,1
14324,33325,8,1
14325,52677,2,1
14326,16584,3,1
14327,25229,7,1
14328,15230,7,1
14329,24675,7,1
14330,50829,1,1
14331,1544,1,1
14332,39995,8,1
14333,37683,4,1
14334,7431,2,1
14335,53004,1,1
14336,33271,7,1
14337,53333,7,1
14338,59723,0,1
14339,2507,8,1
14340,3490,0,1
14341,15208,0,1
14342,21334,1,1
14343,40202,3,1
14344,38530,2,1
14345,28372,5,1
14346,2856,4,1
14347,14696,9,1
14348,50992,7,1
14349,20516,8,1
14350,29524,5,1
14351,59397,9,1
14352,26511,6,1
14353,24056,5,1
14354,6715,7,1
14355,50255,7,1
14356,53745,8,1
14357,44676,8,1
14358,25065,0,1
14359,42374,0,1
14360,52411,1,1
14361,44022,9,1
14362,25408,0,1
14363,35309,8,1
14364,56705,4,1
14365,32526,0,1
14366,18421,1,1
14367,37747,4,1
14368,51003,1,1
14369,50087,3,1
14370,16823,7,1
14371,39521,9,1
14372,30703,8,1
14373,49618,8,1
14374,7976,3,1
14375,25641,3,1
14376,10838,1,1
14377,14109,6,1
14378,2582,0,1
14379,41134,6,1
14380,604,1,1
14381,6134,7,1
14382,47088,2,1
14383,324,7,1
14384,56848,2,1
14385,20705,3,1
14386,51526,7,1
14387,2051,0,1
14388,59269,5,1
14389,58442,6,1
14390,45451,1,1
14391,54242,3,1
14392,17086,7,1
14393,53424,0,1
14394,6670,6,1
14395,11398,8,1
14396,9205,5,1
14397,41962,9,1
14398,18729,7,1
14399,52468,8,1
14400,26936,8,1
14401,7112,5,1
14402,35583,4,1
14403,53428,5,1
14404,33802,8,1
14405,18649,1,1
14406,28252,3,1
14407,43973,6,1
14408,42354,7,1
14409,57317,1,1
14410,35345,1,1
14411,38667,2,1
14412,37920,1,1
14413,26816,4,1
14414,38851,5,1
14415,26286,5,1
14416,11184,4,1
14417,59604,9,1
14418,1213,2,1
14419,39383,6,1
14420,41342,4,1
14421,2269,0,1
14422,31201,3,1
14423,41392,1,1
14424,59652,3,1
14425,10948,8,1
14426,35542,3,1
14427,28703,4,1
14428,37076,4,1
14429,17919,8,1
14430,51074,7,1
14431,17090,1,1
14432,18921,0,1
14433,49561,0,1
14434,50003,9,1
14435,43887,1,1
14436,42572,5,1
14437,44478,3,1
14438,1139,6,1
14439,41937,2,1
14440,41310,7,1
14441,47502,1,1
14442,46317,2,1
14443,54087,1,1
14444,3618,7,1
14445,32197,7,1
14446,30304,3,1
14447,37488,8,1
14448,16002,6,1
14449,52777,1,1
14450,42076,8,1
14451,55657,2,1
14452,57793,5,1
14453,13701,1,1
14454,58796,9,1
14455,17609,8,1
14456,31888,9,1
14457,33331,3,1
14458,56720,5,1
14459,23922,6,1
14460,7442,4,1
14461,6202,7,1
14462,42844,7,1
14463,11875,6,1
14464,323,6,1
14465,54848,2,1
14466,40085,6,1
14467,23213,1,1
14468,20182,4,1
14469,46997,2,1
14470,13247,9,1
14471,29852,5,1
14472,41218,8,1
14473,2678,8,1
14474,44430,9,1
14475,33833,4,1
14476,15311,0,1
14477,16429,0,1
14478,17318,3,1
14479,34936,2,1
14480,43902,3,1
14481,36804,5,1
14482,28698,6,1
14483,9549,7,1
14484,53254,4,1
14485,7800,3,1
14486,8037,4,1
14487,7879,2,1
14488,31132,9,1
14489,21641,7,1
14490,24261,8,1
14491,31755,1,1
14492,17712,3,1
14493,40854,9,1
14494,10527,3,1
14495,45347,2,1
14496,39296,2,1
14497,33035,6,1
14498,9427,3,1
14499,20275,1,1
14500,26967,7,1
14501,50287,2,1
14502,10502,2,1
14503,36858,2,1
14504,8658,6,1
14505,31678,7,1
14506,6211,2,1
14507,36096,8,1
14508,55799,7,1
14509,25485,1,1
14510,26374,7,1
14511,16864,8,1
14512,58086,3,1
14513,43895,2,1
14514,42028,1,1
14515,24622,6,1
14516,32915,5,1
14517,37189,0,1
14518,43425,9,1
14519,57418,1,1
14520,59630,3,1
14521,4961,5,1
14522,15796,2,1
14523,25450,1,1
14524,27406,7,1
14525,42295,6,1
14526,10562,1,1
14527,25715,8,1
14528,2111,5,1
14529,26735,6,1
14530,2935,0,1
14531,54187,4,1
14532,20459,1,1
14533,9822,0,1
14534,51277,1,1
14535,7212,6,1
14536,34777,1,1
14537,5875,3,1
14538,9105,2,1
14539,31064,7,1
14540,18726,4,1
14541,46943,6,1
14542,55353,3,1
14543,43177,6,1
14544,1684,9,1
14545,33432,3,1
14546,14858,1,1
14547,3408,7,1
14548,39362,1,1
14549,16045,0,1
14550,34843,5,1
14551,6266,6,1
14552,31372,2,1
14553,31424,5,1
14554,27827,7,1
14555,10454,3,1
14556,7930,0,1
14557,25747,5,1
14558,51487,8,1
14559,9523,0,1
14560,29128,0,1
14561,1047,2,1
14562,22803,6,1
14563,31557,6,1
14564,18370,2,1
14565,8087,1,1
14566,34569,9,1
14567,13558,1,1
14568,3544,9,1
14569,12348,7,1
14570,16620,3,1
14571,26541,2,1
14572,34946,8,1
14573,24367,0,1
14574,36985,6,1
14575,42040,1,1
14576,11266,7,1
14577,57650,0,1
14578,43924,7,1
14579,17880,2,1
14580,45594,7,1
14581,50667,1,1
14582,15955,0,1
14583,36219,8,1
14584,17287,6,1
14585,36255,0,1
14586,17074,4,1
14587,38499,1,1
14588,1997,5,1
14589,5924,9,1
14590,53497,5,1
14591,39801,0,1
14592,48098,7,1
14593,26566,9,1
14594,11235,7,1
14595,608,7,1
14596,22493,3,1
14597,28929,2,1
14598,48412,0,1
14599,23662,0,1
14600,48204,8,1
14601,54048,9,1
14602,47366,5,1
14603,24640,0,1
14604,47345,9,1
14605,28449,4,1
14606,42277,0,1
14607,21611,4,1
14608,13983,3,1
14609,35182,9,1
14610,16159,1,1
14611,25153,1,1
14612,43904,4,1
14613,43767,6,1
14614,39997,9,1
14615,25635,4,1
14616,12586,8,1
14617,22294,0,1
14618,4272,8,1
14619,21813,2,1
14620,19490,0,1
14621,2145,7,1
14622,23976,9,1
14623,14403,7,1
14624,18346,7,1
14625,13842,7,1
14626,1699,1,1
14627,35951,4,1
14628,40691,3,1
14629,12990,3,1
14630,17180,1,1
14631,30127,0,1
14632,30671,6,1
14633,12038,1,1
14634,44033,2,1
14635,11823,8,1
14636,57973,1,1
14637,52891,3,1
14638,11770,4,1
14639,57289,2,1
14640,25129,1,1
14641,45931,1,1
14642,34558,2,1
14643,58923,2,1
14644,55557,8,1
14645,22982,6,1
14646,3455,4,1
14647,17163,7,1
14648,2735,3,1
14649,24421,5,1
14650,24683,5,1
14651,25962,6,1
14652,45610,3,1
14653,27016,9,1
14654,1707,6,1
14655,31464,6,1
14656,45131,1,1
14657,56625,0,1
14658,44829,1,1
14659,31447,1,1
14660,3702,0,1
14661,27717,7,1
14662,43043,3,1
14663,8445,1,1
14664,40122,0,1
14665,58113,3,1
14666,29095,8,1
14667,2094,1,1
14668,14341,9,1
14669,19990,0,1
14670,54865,0,1
14671,6029,6,1
14672,47698,7,1
14673,31652,9,1
14674,41664,4,1
14675,59665,7,1
14676,5341,9,1
14677,17960,1,1
14678,11335,0,1
14679,45467,0,1
14680,29460,6,1
14681,10417,2,1
14682,9043,1,1
14683,6682,1,1
14684,32318,2,1
14685,40613,0,1
14686,58316,0,1
14687,9594,8,1
14688,41826,1,1
14689,5822,4,1
14690,44466,4,1
14691,41977,4,1
14692,9020,8,1
14693,34251,0,1
14694,29247,2,1
14695,24434,7,1
14696,5861,6,1
14697,40378,7,1
14698,1993,5,1
14699,32358,1,1
14700,36851,1,1
14701,17877,0,1
14702,29642,3,1
14703,55801,8,1
14704,50002,6,1
14705,31790,4,1
14706,57844,4,1
14707,41776,3,1
14708,13504,1,1
14709,45686,6,1
14710,15759,0,1
14711,4325,0,1
14712,47796,1,1
14713,9376,5,1
14714,37073,7,1
14715,2104,2,1
14716,6684,0,1
14717,24008,7,1
14718,6156,9,1
14719,10490,8,1
14720,36049,6,1
14721,35756,1,1
14722,6046,7,1
14723,53010,9,1
14724,48360,3,1
14725,12457,0,1
14726,5173,3,1
14727,23779,3,1
14728,49025,5,1
14729,51779,1,1
14730,24884,7,1
14731,56498,2,1
14732,41001,5,1
14733,47469,3,1
14734,32904,9,1
14735,39318,6,1
14736,50323,6,1
14737,48767,2,1
14738,46596,0,1
14739,1272,9,1
14740,17546,6,1
14741,24810,4,1
14742,26565,0,1
14743,5100,7,1
14744,52734,4,1
14745,20944,2,1
14746,37537,7,1
14747,14704,3,1
14748,13752,9,1
14749,50231,8,1
14750,7611,4,1
14751,17079,6,1
14752,55052,7,1
14753,33283,3,1
14754,6943,8,1
14755,48388,9,1
14756,30033,6,1
14757,57007,2,1
14758,7677,4,1
14759,14520,4,1
14760,43520,7,1
14761,9608,8,1
14762,10971,1,1
14763,48879,6,1
14764,48788,3,1
14765,8362,7,1
14766,57044,7,1
14767,4767,8,1
14768,49547,9,1
14769,27704,6,1
14770,8812,0,1
14771,54927,0,1
14772,7125,7,1
14773,32753,3,1
14774,3520,6,1
14775,5846,6,1
14776,29570,0,1
14777,52181,7,1
14778,23443,7,1
14779,22708,3,1
14780,45979,3,1
14781,38160,1,1
14782,1166,7,1
14783,59791,6,1
14784,7020,1,1
14785,11281,0,1
14786,49654,3,1
14787,30675,3,1
14788,35394,5,1
14789,48659,5,1
14790,47792,6,1
14791,9494,7,1
14792,58623,6,1
14793,12913,3,1
14794,9743,5,1
14795,27520,2,1
14796,58829,0,1
14797,15864,0,1
14798,54406,3,1
